# ID z up gp rp ip zp Y J H K IRAC_1 IRAC_2 up_err gp_err rp_err ip_err zp_err Y_err J_err H_err K_err IRAC_1_err IRAC_2_err 
9756 0.220 24.915 24.290 23.806 23.693 23.527 23.361 23.193 23.137 23.162 23.874 24.787 0.047 0.061 0.046 0.042 0.038 0.034 0.030 0.030 0.030 0.095 0.124
9765 0.220 24.617 24.139 23.832 23.710 23.607 23.638 23.316 23.493 23.389 26.370 26.370 0.041 0.058 0.045 0.041 0.042 0.040 0.033 0.035 0.034 -1.000 -1.000
9774 0.240 25.498 24.707 23.823 23.599 23.427 23.255 23.131 23.036 22.896 23.687 23.995 0.069 0.074 0.046 0.039 0.035 0.032 0.029 0.028 0.026 0.083 0.099
9783 0.240 24.638 24.233 23.794 23.770 23.650 23.646 23.317 23.401 23.329 26.370 26.370 0.042 0.059 0.045 0.043 0.041 0.041 0.033 0.035 0.034 -1.000 -1.000
9792 0.240 24.636 24.125 23.764 23.637 23.657 23.665 23.443 23.384 23.324 26.370 26.370 0.042 0.060 0.044 0.041 0.041 0.040 0.036 0.035 0.034 -1.000 -1.000
9801 0.260 24.858 24.335 23.790 23.726 23.539 23.332 23.123 23.121 23.047 23.940 24.217 0.046 0.062 0.044 0.042 0.038 0.034 0.029 0.029 0.028 0.089 0.113
9810 0.260 24.829 24.282 23.862 23.903 23.522 23.724 23.303 23.483 23.450 26.370 26.370 0.044 0.062 0.046 0.045 0.039 0.042 0.034 0.036 0.035 -1.000 -1.000
9819 0.260 24.704 24.144 23.863 23.670 23.586 23.688 23.466 23.439 23.321 26.370 26.370 0.043 0.062 0.045 0.043 0.039 0.041 0.036 0.035 0.034 -1.000 -1.000
9828 0.280 24.811 24.255 23.747 23.847 23.495 23.704 23.313 23.467 23.410 26.370 26.370 0.045 0.062 0.046 0.046 0.037 0.042 0.033 0.036 0.034 -1.000 -1.000
9837 0.280 24.642 24.452 23.773 23.747 23.516 23.688 23.431 23.462 23.352 26.370 26.370 0.043 0.064 0.045 0.044 0.038 0.041 0.037 0.035 0.034 -1.000 -1.000
9846 0.300 24.927 24.323 23.887 23.743 23.597 23.433 23.112 23.124 23.033 23.830 24.083 0.048 0.066 0.045 0.043 0.039 0.035 0.030 0.029 0.028 0.089 0.110
9855 0.300 24.818 24.318 23.766 23.916 23.485 23.656 23.269 23.437 23.332 26.370 26.370 0.044 0.061 0.045 0.046 0.036 0.041 0.032 0.035 0.033 -1.000 -1.000
9864 0.300 24.691 24.285 23.754 23.772 23.428 23.663 23.456 23.355 23.285 26.370 26.370 0.042 0.063 0.044 0.044 0.037 0.040 0.036 0.034 0.032 -1.000 -1.000
9873 0.320 24.942 24.427 23.792 23.731 23.619 23.412 23.184 23.208 23.072 23.910 23.965 0.049 0.068 0.046 0.044 0.039 0.036 0.030 0.029 0.028 0.089 0.109
9882 0.320 24.705 24.352 23.777 23.900 23.572 23.677 23.492 23.479 23.351 26.370 26.370 0.044 0.067 0.046 0.047 0.039 0.041 0.037 0.036 0.033 -1.000 -1.000
9891 0.340 24.817 24.380 23.810 23.755 23.590 23.387 23.167 23.063 23.016 23.652 24.204 0.047 0.068 0.045 0.043 0.039 0.035 0.030 0.028 0.027 0.085 0.103
9900 0.340 24.614 24.328 23.843 23.906 23.510 23.571 23.263 23.371 23.269 26.370 26.370 0.042 0.061 0.045 0.048 0.037 0.040 0.032 0.034 0.032 -1.000 -1.000
9909 0.340 24.674 24.399 23.832 23.762 23.583 23.566 23.396 23.316 23.210 26.370 26.370 0.042 0.064 0.044 0.045 0.037 0.039 0.035 0.033 0.031 -1.000 -1.000
9918 0.360 24.695 24.364 23.779 23.835 23.544 23.564 23.422 23.340 23.233 26.370 26.370 0.042 0.062 0.045 0.048 0.038 0.039 0.033 0.034 0.032 -1.000 -1.000
9927 0.360 24.671 24.395 23.813 23.741 23.556 23.629 23.375 23.300 23.277 26.370 26.370 0.042 0.066 0.045 0.045 0.038 0.039 0.035 0.034 0.032 -1.000 -1.000
9936 0.380 24.803 24.328 23.816 23.568 23.480 23.349 23.081 23.042 22.895 23.528 23.835 0.044 0.066 0.044 0.040 0.037 0.033 0.028 0.026 0.026 0.077 0.092
9945 0.380 24.599 24.253 23.806 23.854 23.434 23.539 23.299 23.307 23.164 26.370 26.370 0.040 0.060 0.045 0.045 0.037 0.038 0.032 0.032 0.030 -1.000 -1.000
9954 0.400 25.941 24.988 23.808 23.368 23.194 22.944 22.575 22.258 22.071 22.721 22.977 0.103 0.101 0.046 0.035 0.030 0.026 0.021 0.018 0.017 0.043 0.050
9963 0.400 24.782 24.496 23.849 23.665 23.619 23.372 23.152 23.007 22.947 23.604 23.848 0.046 0.070 0.046 0.041 0.038 0.034 0.029 0.027 0.026 0.078 0.093
9972 0.400 24.536 24.110 23.702 23.598 23.401 23.376 23.243 23.157 23.066 26.370 26.370 0.037 0.057 0.044 0.040 0.035 0.035 0.031 0.030 0.028 -1.000 -1.000
9981 0.420 24.858 24.435 23.881 23.587 23.538 23.333 23.093 22.960 22.893 23.402 23.784 0.044 0.069 0.045 0.039 0.037 0.034 0.029 0.026 0.025 0.073 0.088
9990 0.420 24.435 24.280 23.727 23.406 23.389 23.380 23.149 23.124 22.978 26.370 26.370 0.036 0.056 0.044 0.036 0.035 0.034 0.031 0.029 0.027 -1.000 -1.000
9999 0.440 28.181 25.595 23.840 23.049 22.662 22.379 22.014 21.656 21.476 22.022 22.311 0.304 0.148 0.046 0.028 0.022 0.019 0.016 0.014 0.013 0.027 0.033
10008 0.440 24.719 24.418 23.788 23.493 23.403 23.304 23.060 22.844 22.834 23.485 23.850 0.043 0.068 0.044 0.037 0.036 0.033 0.028 0.025 0.025 0.069 0.083
10017 0.440 24.460 24.182 23.797 23.425 23.443 23.353 23.280 23.137 23.079 26.370 26.370 0.037 0.058 0.045 0.036 0.036 0.035 0.032 0.030 0.028 -1.000 -1.000
10026 0.460 27.818 25.394 23.881 22.900 22.533 22.251 21.914 21.543 21.361 21.838 22.172 0.304 0.140 0.045 0.026 0.021 0.018 0.016 0.014 0.013 0.024 0.030
10035 0.460 24.546 24.296 23.914 23.504 23.529 23.357 23.250 23.209 23.081 26.370 26.370 0.038 0.061 0.046 0.036 0.038 0.034 0.033 0.030 0.029 -1.000 -1.000
10044 0.480 25.832 25.146 23.827 23.269 23.122 22.814 22.411 22.043 21.916 22.405 22.641 0.095 0.105 0.045 0.032 0.028 0.024 0.020 0.016 0.016 0.034 0.042
10053 0.480 24.707 24.381 23.815 23.471 23.445 23.340 23.104 22.833 22.794 23.291 23.611 0.042 0.069 0.045 0.037 0.036 0.033 0.028 0.025 0.024 0.064 0.079
10062 0.500 27.538 25.466 23.825 22.740 22.356 22.059 21.731 21.308 21.142 21.499 21.927 0.313 0.132 0.044 0.024 0.019 0.017 0.015 0.013 0.012 0.020 0.026
10071 0.500 24.746 24.499 23.816 23.456 23.509 23.326 23.055 22.838 22.768 23.349 23.641 0.043 0.071 0.045 0.037 0.036 0.033 0.028 0.025 0.024 0.063 0.079
10080 0.500 24.488 24.324 23.769 23.439 23.576 23.069 23.276 23.099 23.037 26.370 26.370 0.037 0.061 0.045 0.036 0.038 0.029 0.033 0.029 0.028 -1.000 -1.000
10089 0.520 25.823 25.134 23.730 23.224 22.898 22.688 22.326 21.940 21.793 22.108 22.561 0.090 0.104 0.044 0.030 0.026 0.023 0.019 0.016 0.015 0.029 0.038
10098 0.520 24.627 24.518 23.840 23.480 23.469 23.249 23.011 22.769 22.731 23.166 23.538 0.041 0.069 0.044 0.035 0.035 0.032 0.027 0.024 0.023 0.059 0.074
10107 0.540 25.874 25.139 23.754 23.089 22.925 22.712 22.341 21.918 21.794 22.037 22.433 0.090 0.106 0.044 0.030 0.026 0.023 0.019 0.016 0.015 0.028 0.037
10116 0.540 24.573 24.523 23.751 23.456 23.470 23.237 23.061 22.804 22.762 23.202 23.502 0.041 0.072 0.045 0.036 0.036 0.032 0.028 0.024 0.024 0.058 0.074
10125 0.540 24.471 24.274 23.791 23.450 23.660 23.160 23.344 23.012 23.024 26.370 26.370 0.037 0.063 0.044 0.036 0.039 0.029 0.033 0.028 0.028 -1.000 -1.000
10134 0.560 27.965 25.559 23.852 22.588 22.147 21.875 21.520 21.075 20.908 21.108 21.604 0.313 0.129 0.044 0.021 0.017 0.015 0.013 0.012 0.012 0.017 0.022
10143 0.560 24.651 24.415 23.793 23.444 23.462 23.248 23.019 22.721 22.722 23.067 23.475 0.040 0.070 0.045 0.035 0.035 0.032 0.028 0.023 0.023 0.056 0.072
10152 0.560 24.452 24.299 23.824 23.450 23.500 23.184 23.268 23.112 23.014 26.370 26.370 0.035 0.064 0.044 0.036 0.037 0.030 0.032 0.029 0.028 -1.000 -1.000
10161 0.580 25.959 25.089 23.774 23.115 22.900 22.649 22.310 21.848 21.710 21.897 22.415 0.089 0.109 0.046 0.030 0.026 0.023 0.019 0.015 0.014 0.026 0.035
10170 0.580 24.499 24.305 23.835 23.510 23.693 23.142 23.284 22.990 23.099 26.370 26.370 0.037 0.064 0.045 0.036 0.040 0.030 0.033 0.027 0.028 -1.000 -1.000
10179 0.580 24.396 24.390 23.807 23.374 23.496 23.139 23.228 22.990 22.995 26.370 26.370 0.034 0.063 0.044 0.035 0.037 0.030 0.032 0.028 0.027 -1.000 -1.000
10188 0.600 24.566 24.517 23.758 23.423 23.374 23.148 22.933 22.668 22.633 23.035 23.444 0.038 0.067 0.044 0.034 0.034 0.031 0.027 0.022 0.022 0.050 0.066
10197 0.600 24.415 24.374 23.752 23.388 23.493 23.102 23.283 22.905 22.973 26.370 26.370 0.035 0.061 0.044 0.035 0.039 0.029 0.031 0.026 0.027 -1.000 -1.000
10206 0.600 24.368 24.206 23.732 23.393 23.473 23.069 23.207 22.958 22.895 26.370 26.370 0.034 0.061 0.044 0.034 0.036 0.029 0.031 0.027 0.026 -1.000 -1.000
10215 0.620 25.181 24.668 23.786 23.207 23.031 22.819 22.620 22.398 22.260 22.376 23.026 0.057 0.085 0.046 0.030 0.027 0.025 0.022 0.019 0.018 0.036 0.050
10224 0.620 24.440 24.273 23.796 23.426 23.544 23.165 23.219 22.920 23.004 26.370 26.370 0.036 0.062 0.045 0.035 0.039 0.031 0.032 0.026 0.027 -1.000 -1.000
10233 0.640 24.277 24.283 23.845 23.409 23.459 23.290 23.260 23.045 23.011 26.370 26.370 0.034 0.063 0.046 0.035 0.035 0.032 0.031 0.028 0.027 -1.000 -1.000
10242 0.660 25.680 25.106 23.865 23.066 22.760 22.522 22.139 21.675 21.486 21.590 22.166 0.080 0.106 0.046 0.028 0.023 0.021 0.017 0.014 0.013 0.021 0.030
10251 0.660 24.505 24.211 23.840 23.372 23.223 23.173 22.905 22.598 22.634 22.819 23.280 0.037 0.065 0.045 0.033 0.031 0.030 0.026 0.022 0.021 0.045 0.062
10260 0.680 27.337 25.456 23.648 22.343 21.884 21.478 21.067 20.618 20.408 20.402 20.999 0.248 0.132 0.044 0.019 0.015 0.013 0.012 0.011 0.011 0.013 0.016
10269 0.680 25.602 25.064 23.824 23.039 22.712 22.501 22.091 21.628 21.427 21.493 22.064 0.078 0.103 0.046 0.027 0.023 0.020 0.017 0.014 0.013 0.020 0.028
10278 0.680 24.268 24.167 23.870 23.416 23.207 23.317 23.129 22.962 22.880 23.071 26.370 0.032 0.060 0.046 0.035 0.030 0.032 0.030 0.027 0.026 0.054 -1.000
10287 0.700 24.304 24.396 23.865 23.408 23.109 23.280 23.125 22.930 22.877 23.048 26.370 0.032 0.060 0.046 0.035 0.030 0.032 0.030 0.027 0.025 0.052 -1.000
10296 0.720 25.523 24.922 23.801 22.875 22.538 22.334 21.983 21.462 21.269 21.298 21.850 0.071 0.097 0.045 0.025 0.021 0.019 0.016 0.013 0.013 0.018 0.025
10305 0.720 24.439 24.327 23.804 23.507 23.167 23.401 23.220 22.865 22.954 23.030 26.370 0.036 0.062 0.045 0.038 0.030 0.035 0.031 0.025 0.026 0.053 -1.000
10314 0.740 25.474 24.914 23.807 22.848 22.538 22.292 21.965 21.451 21.234 21.199 21.774 0.070 0.096 0.045 0.025 0.021 0.018 0.016 0.013 0.012 0.018 0.024
10323 0.740 24.387 24.210 23.796 23.263 23.069 23.040 22.856 22.501 22.431 22.608 23.046 0.034 0.060 0.045 0.032 0.028 0.028 0.025 0.020 0.020 0.039 0.054
10332 0.760 25.454 24.966 23.768 22.791 22.415 22.211 21.866 21.367 21.149 21.086 21.668 0.066 0.092 0.044 0.024 0.020 0.018 0.015 0.013 0.012 0.017 0.022
10341 0.780 24.341 24.232 23.860 23.305 22.991 23.037 22.794 22.468 22.410 22.477 22.992 0.033 0.059 0.046 0.032 0.028 0.028 0.024 0.020 0.019 0.037 0.051
10350 0.780 24.130 24.127 23.826 23.403 23.082 23.202 22.957 22.874 22.764 22.818 26.370 0.030 0.055 0.046 0.034 0.029 0.031 0.026 0.025 0.023 0.046 -1.000
10359 0.800 24.233 24.106 23.754 23.160 22.934 22.989 22.715 22.413 22.282 22.386 22.806 0.031 0.055 0.044 0.031 0.026 0.026 0.023 0.019 0.018 0.034 0.047
10368 0.820 24.202 24.129 23.770 23.149 22.909 22.920 22.737 22.377 22.254 22.286 22.863 0.031 0.054 0.044 0.030 0.026 0.026 0.023 0.019 0.018 0.033 0.045
10377 0.840 25.190 24.718 23.738 22.701 22.279 21.988 21.695 21.200 20.882 20.784 21.247 0.058 0.083 0.044 0.023 0.018 0.016 0.014 0.012 0.012 0.015 0.018
10386 0.840 24.230 24.109 23.754 23.263 23.038 23.006 22.744 22.490 22.290 22.348 22.865 0.031 0.056 0.046 0.031 0.027 0.027 0.024 0.020 0.018 0.034 0.046
10395 0.860 24.110 23.998 23.722 23.171 22.920 22.943 22.658 22.381 22.179 22.253 22.729 0.030 0.053 0.044 0.030 0.026 0.025 0.022 0.019 0.018 0.032 0.042
10404 0.900 24.089 23.975 23.768 23.116 22.896 22.777 22.630 22.317 22.111 22.169 22.521 0.028 0.050 0.044 0.029 0.025 0.024 0.022 0.018 0.017 0.030 0.039
10413 0.920 24.174 24.030 23.762 23.139 22.930 22.848 22.680 22.352 22.179 22.183 22.581 0.029 0.052 0.045 0.030 0.026 0.025 0.022 0.019 0.017 0.030 0.039
10422 0.940 24.160 24.045 23.872 23.222 22.948 22.826 22.693 22.384 22.197 22.161 22.595 0.030 0.052 0.046 0.031 0.026 0.024 0.023 0.019 0.017 0.030 0.039
10431 0.960 24.118 24.067 23.900 23.154 22.958 22.753 22.708 22.374 22.140 22.133 22.460 0.029 0.052 0.046 0.031 0.026 0.024 0.023 0.019 0.017 0.030 0.038
10440 1.000 23.931 23.910 23.763 23.345 23.025 22.734 22.732 22.700 22.520 22.427 26.370 0.026 0.047 0.044 0.033 0.028 0.023 0.023 0.023 0.021 0.036 -1.000
10449 1.080 24.049 23.856 23.782 23.271 22.918 22.614 22.593 22.311 21.990 21.956 22.302 0.028 0.048 0.044 0.032 0.026 0.022 0.022 0.019 0.016 0.027 0.031
10458 1.140 24.092 23.949 23.811 23.439 23.004 22.734 22.681 22.400 22.040 22.063 22.260 0.029 0.050 0.046 0.035 0.027 0.023 0.023 0.019 0.016 0.027 0.031
10467 1.320 24.140 23.899 23.771 23.541 23.114 22.815 22.643 22.420 22.025 21.947 22.084 0.030 0.049 0.045 0.039 0.029 0.025 0.022 0.019 0.016 0.026 0.028
10476 0.040 24.456 24.083 23.910 23.842 23.723 23.424 23.568 23.489 23.715 26.370 26.370 0.036 0.055 0.049 0.047 0.043 0.035 0.040 0.037 0.043 -1.000 -1.000
10485 0.040 24.578 24.080 23.995 23.922 23.819 23.657 23.666 23.571 23.746 26.370 26.370 0.039 0.054 0.049 0.047 0.045 0.041 0.040 0.038 0.044 -1.000 -1.000
10494 0.060 24.359 23.874 23.966 23.642 23.643 23.232 23.465 23.300 23.522 26.370 26.370 0.033 0.049 0.048 0.040 0.039 0.032 0.035 0.034 0.038 -1.000 -1.000
10503 0.080 24.331 23.899 23.991 23.514 23.597 23.291 23.482 23.391 23.489 26.370 26.370 0.034 0.049 0.049 0.037 0.039 0.032 0.035 0.034 0.037 -1.000 -1.000
10512 0.100 24.815 24.165 23.939 23.794 23.592 23.338 23.239 23.256 23.369 24.008 24.696 0.044 0.055 0.049 0.042 0.038 0.033 0.032 0.031 0.034 0.112 0.156
10521 0.120 24.840 24.157 23.895 23.663 23.481 23.316 23.214 23.209 23.357 24.129 24.680 0.045 0.056 0.048 0.042 0.037 0.033 0.031 0.031 0.033 0.108 0.148
10530 0.120 24.691 24.136 23.856 23.614 23.696 23.477 23.456 23.467 23.457 26.370 26.370 0.041 0.052 0.048 0.040 0.041 0.038 0.036 0.035 0.037 -1.000 -1.000
10539 0.140 24.553 24.005 23.873 23.605 23.730 23.508 23.496 23.399 23.464 26.370 26.370 0.039 0.055 0.047 0.039 0.042 0.037 0.036 0.035 0.037 -1.000 -1.000
10548 0.160 24.961 24.308 23.869 23.786 23.649 23.477 23.282 23.292 23.291 24.219 24.689 0.049 0.061 0.049 0.044 0.040 0.036 0.032 0.032 0.033 0.108 0.144
10557 0.180 25.023 24.409 23.949 23.857 23.584 23.445 23.304 23.243 23.316 23.916 24.532 0.050 0.063 0.049 0.045 0.040 0.036 0.032 0.032 0.033 0.106 0.140
10566 0.180 24.679 24.279 23.856 23.733 23.774 23.645 23.498 23.502 23.463 26.370 26.370 0.041 0.059 0.047 0.042 0.043 0.040 0.036 0.036 0.037 -1.000 -1.000
10575 0.200 24.946 24.409 23.966 23.800 23.679 23.507 23.322 23.246 23.275 24.077 24.355 0.051 0.065 0.049 0.046 0.041 0.037 0.032 0.032 0.033 0.105 0.138
10584 0.200 24.908 24.228 23.907 23.864 23.701 23.497 23.311 23.319 23.313 23.927 24.539 0.051 0.065 0.049 0.046 0.041 0.037 0.032 0.032 0.033 0.105 0.138
10593 0.200 24.680 24.091 23.885 23.726 23.786 23.570 23.400 23.402 23.451 26.370 26.370 0.042 0.060 0.047 0.042 0.044 0.041 0.035 0.036 0.036 -1.000 -1.000
10602 0.220 24.941 24.461 23.977 23.813 23.660 23.506 23.275 23.294 23.266 24.022 24.678 0.051 0.066 0.049 0.045 0.041 0.037 0.032 0.032 0.032 0.102 0.133
10611 0.220 24.687 24.252 23.941 23.832 23.753 23.753 23.465 23.575 23.450 26.370 26.370 0.044 0.063 0.048 0.044 0.045 0.043 0.035 0.037 0.037 -1.000 -1.000
10620 0.240 24.972 24.286 23.863 23.715 23.618 23.436 23.175 23.206 23.230 23.837 24.179 0.049 0.064 0.047 0.044 0.039 0.035 0.030 0.031 0.030 0.096 0.123
10629 0.240 24.755 24.357 23.910 23.797 23.697 23.723 23.401 23.548 23.433 26.370 26.370 0.044 0.062 0.047 0.044 0.043 0.043 0.034 0.037 0.036 -1.000 -1.000
10638 0.260 24.975 24.351 23.859 23.857 23.706 23.449 23.249 23.300 23.172 23.939 24.309 0.051 0.068 0.048 0.046 0.041 0.037 0.031 0.031 0.031 0.098 0.124
10647 0.260 24.892 24.456 23.903 23.868 23.684 23.813 23.466 23.583 23.536 26.370 26.370 0.047 0.066 0.049 0.047 0.041 0.045 0.036 0.038 0.037 -1.000 -1.000
10656 0.260 24.883 24.344 23.917 23.885 23.687 23.781 23.604 23.557 23.477 26.370 26.370 0.046 0.067 0.048 0.046 0.042 0.044 0.039 0.038 0.036 -1.000 -1.000
10665 0.280 25.060 24.492 23.868 23.853 23.663 23.485 23.242 23.210 23.206 23.972 24.299 0.051 0.070 0.049 0.046 0.041 0.037 0.032 0.031 0.030 0.097 0.121
10674 0.280 24.875 24.401 23.914 23.956 23.669 23.767 23.533 23.572 23.471 26.370 26.370 0.047 0.070 0.049 0.048 0.041 0.045 0.040 0.039 0.037 -1.000 -1.000
10683 0.300 24.868 24.405 23.878 23.960 23.471 23.813 23.413 23.480 23.398 26.370 26.370 0.046 0.065 0.047 0.049 0.038 0.043 0.034 0.037 0.035 -1.000 -1.000
10692 0.300 24.848 24.326 23.901 23.844 23.567 23.810 23.576 23.568 23.436 26.370 26.370 0.045 0.068 0.047 0.047 0.040 0.043 0.038 0.037 0.035 -1.000 -1.000
10701 0.320 25.013 24.472 23.970 23.819 23.601 23.490 23.223 23.260 23.149 23.903 24.080 0.051 0.072 0.049 0.046 0.041 0.037 0.031 0.031 0.030 0.093 0.114
10710 0.320 24.763 24.315 23.892 23.996 23.616 23.716 23.386 23.494 23.370 26.370 26.370 0.046 0.065 0.047 0.051 0.038 0.043 0.034 0.036 0.034 -1.000 -1.000
10719 0.340 24.918 24.392 23.834 23.761 23.545 23.411 23.194 23.059 23.096 23.745 24.318 0.048 0.070 0.047 0.044 0.040 0.036 0.030 0.029 0.028 0.087 0.105
10728 0.340 24.911 24.407 23.892 24.028 23.661 23.723 23.452 23.500 23.373 26.370 26.370 0.046 0.067 0.049 0.052 0.040 0.044 0.035 0.037 0.035 -1.000 -1.000
10737 0.340 24.763 24.339 23.899 23.843 23.632 23.712 23.517 23.456 23.332 26.370 26.370 0.045 0.069 0.047 0.048 0.040 0.041 0.037 0.036 0.034 -1.000 -1.000
10746 0.360 24.943 24.496 23.911 23.902 23.655 23.538 23.274 23.211 23.072 23.703 24.052 0.051 0.074 0.049 0.046 0.041 0.037 0.032 0.030 0.029 0.090 0.107
10755 0.360 24.820 24.438 23.973 23.979 23.647 23.690 23.497 23.406 23.382 26.370 26.370 0.046 0.067 0.049 0.052 0.041 0.043 0.036 0.036 0.034 -1.000 -1.000
10764 0.380 24.823 24.455 23.858 23.723 23.578 23.440 23.177 23.047 22.941 23.533 23.973 0.048 0.071 0.047 0.043 0.039 0.035 0.030 0.028 0.027 0.083 0.098
10773 0.380 24.921 24.562 23.986 23.812 23.549 23.534 23.185 23.116 23.073 23.886 23.866 0.049 0.073 0.048 0.044 0.040 0.036 0.031 0.029 0.028 0.085 0.101
10782 0.380 24.747 24.398 23.904 23.801 23.685 23.616 23.499 23.459 23.292 26.370 26.370 0.043 0.068 0.047 0.046 0.040 0.040 0.036 0.034 0.032 -1.000 -1.000
10791 0.400 24.921 24.638 23.915 23.704 23.563 23.392 23.143 23.074 23.010 23.715 23.946 0.048 0.074 0.049 0.043 0.040 0.036 0.031 0.028 0.027 0.082 0.098
10800 0.400 24.561 24.220 23.893 23.724 23.531 23.530 23.296 23.253 23.152 26.370 26.370 0.040 0.061 0.047 0.042 0.037 0.038 0.033 0.032 0.030 -1.000 -1.000
10809 0.400 24.740 24.469 23.866 23.708 23.568 23.605 23.466 23.362 23.234 26.370 26.370 0.042 0.068 0.048 0.044 0.039 0.039 0.036 0.034 0.032 -1.000 -1.000
10818 0.420 24.869 24.606 23.918 23.627 23.630 23.411 23.230 23.079 22.984 23.655 24.052 0.048 0.075 0.049 0.042 0.040 0.036 0.031 0.028 0.027 0.080 0.095
10827 0.420 24.722 24.533 23.874 23.729 23.595 23.665 23.445 23.366 23.329 26.370 26.370 0.042 0.069 0.049 0.042 0.040 0.040 0.037 0.034 0.032 -1.000 -1.000
10836 0.440 25.539 24.918 23.824 23.572 23.323 23.220 23.013 22.820 22.705 23.290 23.597 0.073 0.093 0.049 0.038 0.034 0.031 0.027 0.025 0.023 0.061 0.074
10845 0.440 24.871 24.567 23.819 23.566 23.559 23.394 23.158 22.963 22.919 23.505 23.862 0.045 0.071 0.047 0.039 0.038 0.034 0.029 0.026 0.026 0.072 0.088
10854 0.440 24.622 24.493 23.974 23.624 23.578 23.474 23.365 23.299 23.134 26.370 26.370 0.040 0.063 0.049 0.039 0.039 0.038 0.034 0.032 0.030 -1.000 -1.000
10863 0.460 25.949 25.222 23.942 23.425 23.290 22.974 22.615 22.272 22.096 22.576 23.007 0.107 0.115 0.049 0.036 0.031 0.027 0.022 0.018 0.017 0.039 0.048
10872 0.460 24.790 24.484 23.865 23.663 23.545 23.379 23.151 22.979 22.964 23.591 23.881 0.045 0.073 0.047 0.039 0.038 0.035 0.030 0.026 0.026 0.071 0.086
10881 0.460 24.634 24.265 23.916 23.600 23.547 23.391 23.363 23.245 23.163 26.370 26.370 0.040 0.064 0.049 0.038 0.040 0.036 0.035 0.032 0.030 -1.000 -1.000
10890 0.460 24.702 24.371 23.831 23.655 23.566 23.443 23.462 23.215 23.199 26.370 26.370 0.040 0.068 0.047 0.039 0.039 0.037 0.035 0.032 0.030 -1.000 -1.000
10899 0.480 24.817 24.479 23.894 23.530 23.490 23.392 23.098 22.872 22.896 23.381 23.703 0.044 0.073 0.047 0.038 0.037 0.034 0.029 0.026 0.025 0.067 0.083
10908 0.480 24.604 24.385 23.882 23.515 23.615 23.388 23.476 23.271 23.134 26.370 26.370 0.039 0.068 0.047 0.038 0.039 0.034 0.035 0.031 0.030 -1.000 -1.000
10917 0.500 24.768 24.545 23.885 23.531 23.505 23.365 23.134 22.932 22.892 23.452 23.733 0.044 0.074 0.047 0.038 0.038 0.034 0.029 0.026 0.025 0.066 0.082
10926 0.500 24.696 24.419 23.959 23.587 23.642 23.285 23.421 23.216 23.197 26.370 26.370 0.040 0.069 0.048 0.039 0.040 0.033 0.036 0.032 0.030 -1.000 -1.000
10935 0.520 24.671 24.493 23.899 23.507 23.475 23.376 23.123 22.870 22.864 23.377 23.565 0.043 0.074 0.047 0.038 0.037 0.034 0.029 0.025 0.025 0.063 0.079
10944 0.540 25.919 25.153 23.898 23.248 23.034 22.727 22.400 21.996 21.844 22.131 22.600 0.095 0.113 0.047 0.032 0.027 0.024 0.020 0.016 0.015 0.030 0.039
10953 0.540 24.624 24.344 23.849 23.580 23.793 23.175 23.429 23.132 23.176 26.370 26.370 0.040 0.068 0.048 0.039 0.042 0.031 0.035 0.030 0.030 -1.000 -1.000
10962 0.540 24.607 24.730 23.913 23.592 23.688 23.398 23.490 23.322 23.230 26.370 26.370 0.040 0.072 0.049 0.040 0.041 0.034 0.036 0.032 0.031 -1.000 -1.000
10971 0.560 26.054 25.368 23.954 23.314 23.060 22.784 22.459 22.032 21.884 22.170 22.610 0.098 0.119 0.049 0.033 0.028 0.025 0.020 0.016 0.015 0.029 0.039
10980 0.560 24.579 24.540 23.914 23.587 23.664 23.159 23.448 23.115 23.070 26.370 26.370 0.039 0.067 0.047 0.038 0.042 0.031 0.035 0.029 0.029 -1.000 -1.000
10989 0.580 25.840 25.264 24.002 23.246 22.998 22.724 22.373 21.970 21.863 21.985 22.458 0.094 0.115 0.048 0.031 0.027 0.024 0.019 0.016 0.015 0.027 0.037
10998 0.580 24.773 24.553 23.805 23.487 23.497 23.313 23.070 22.745 22.786 23.096 23.540 0.042 0.073 0.047 0.037 0.036 0.033 0.029 0.024 0.024 0.056 0.073
11007 0.580 24.535 24.536 23.917 23.595 23.627 23.347 23.462 23.232 23.164 26.370 26.370 0.039 0.071 0.049 0.039 0.041 0.033 0.035 0.031 0.030 -1.000 -1.000
11016 0.600 25.260 24.803 23.918 23.232 23.100 22.943 22.710 22.471 22.374 22.580 23.032 0.060 0.088 0.047 0.032 0.028 0.026 0.023 0.020 0.019 0.038 0.053
11025 0.600 24.526 24.385 23.804 23.470 23.676 23.159 23.344 22.998 23.067 26.370 26.370 0.038 0.065 0.046 0.037 0.041 0.030 0.033 0.027 0.028 -1.000 -1.000
11034 0.620 24.673 24.456 23.900 23.483 23.431 23.323 23.091 22.834 22.731 22.970 23.419 0.041 0.072 0.048 0.036 0.036 0.033 0.028 0.024 0.024 0.052 0.070
11043 0.620 24.527 24.383 23.884 23.518 23.617 23.300 23.362 23.149 23.075 26.370 26.370 0.037 0.068 0.049 0.038 0.039 0.033 0.034 0.030 0.029 -1.000 -1.000
11052 0.640 24.495 24.313 23.879 23.540 23.570 23.418 23.343 23.028 23.098 26.370 26.370 0.038 0.066 0.047 0.037 0.039 0.035 0.033 0.027 0.028 -1.000 -1.000
